event_id,amount,event_type,bank,error_code,product_id,payment_method,intervention,recovery_probability,expected_recovery,priority_score,priority
E02613,22177.68,CHECKOUT_ABANDONED,Bank_A,E42,P008,UPI,ALTERNATE_PAYMENT,0.7532681,16705.739378843307,16705.739378843307,HIGH
E03958,23046.43,PAYMENT_FAILED,Bank_A,E42,P009,NETBANKING,ALTERNATE_PAYMENT,0.72398263,16685.215053295495,16685.215053295495,HIGH
E01614,22105.44,PAYMENT_FAILED,Bank_A,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.7538654,16664.526827974318,16664.526827974318,HIGH
E04440,22735.43,PAYMENT_FAILED,Bank_A,E42,P017,NETBANKING,ALTERNATE_PAYMENT,0.7323684,16650.710711436866,16650.710711436866,HIGH
E02985,21638.6,PAYMENT_FAILED,Bank_A,E42,P008,NETBANKING,ALTERNATE_PAYMENT,0.76924807,16645.451251423357,16645.451251423357,HIGH
E00370,23782.66,PAYMENT_FAILED,Bank_C,E23,P020,UPI,RETRY_PAYMENT,0.6993573,16632.57619934559,16632.57619934559,HIGH
E00594,23438.88,SUBSCRIPTION_FAILED,Bank_B,E42,P018,CARD,ALTERNATE_PAYMENT,0.7092537,16624.11302927971,16624.11302927971,HIGH
E04186,23096.92,PAYMENT_FAILED,Bank_A,E42,P009,WALLET,ALTERNATE_PAYMENT,0.7195249,16618.809514939785,16618.809514939785,HIGH
E03551,22515.99,INVOICE_OVERDUE,Bank_A,E42,P014,UPI,ALTERNATE_PAYMENT,0.73782814,16612.930920420888,16612.930920420888,HIGH
E04620,21125.51,INVOICE_OVERDUE,Bank_A,E42,P005,CARD,ALTERNATE_PAYMENT,0.78610444,16606.857222821713,16606.857222821713,HIGH
E03472,22137.25,INVOICE_OVERDUE,Bank_A,E42,P011,WALLET,ALTERNATE_PAYMENT,0.7498004,16598.518551692367,16598.518551692367,HIGH
E02183,22656.15,SUBSCRIPTION_FAILED,Bank_C,E42,P018,CARD,ALTERNATE_PAYMENT,0.732425,16593.93008469343,16593.93008469343,HIGH
E04789,24070.43,INVOICE_OVERDUE,Bank_B,E17,P007,NETBANKING,SEND_REMINDER,0.68896186,16583.608308473824,16583.608308473824,HIGH
E04875,22906.43,INVOICE_OVERDUE,Bank_A,E42,P019,UPI,ALTERNATE_PAYMENT,0.7229658,16560.564961420892,16560.564961420892,HIGH
E01029,24827.11,PAYMENT_FAILED,Bank_C,E11,P020,CARD,RETRY_PAYMENT,0.66656774,16548.950673556923,16548.950673556923,HIGH
E03005,24350.93,PAYMENT_FAILED,Bank_A,E11,P020,UPI,RETRY_PAYMENT,0.67944646,16545.153157389163,16545.153157389163,HIGH
E03073,22755.37,PAYMENT_FAILED,Bank_D,E17,P009,CARD,RETRY_PAYMENT,0.72625345,16526.165966634155,16526.165966634155,HIGH
E01346,18538.22,SUBSCRIPTION_FAILED,Bank_A,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0.8912996,16523.108170254232,16523.108170254232,HIGH
E02059,21546.64,CHECKOUT_ABANDONED,Bank_A,E42,P012,CARD,ALTERNATE_PAYMENT,0.7657932,16500.27048766136,16500.27048766136,HIGH
E03246,18913.05,SUBSCRIPTION_FAILED,Bank_A,E42,P003,CARD,ALTERNATE_PAYMENT,0.8722643,16497.178803643583,16497.178803643583,HIGH
E04947,21474.19,INVOICE_OVERDUE,Bank_A,E42,P003,CARD,ALTERNATE_PAYMENT,0.76736486,16478.538793965577,16478.538793965577,HIGH
E00135,23356.98,CHECKOUT_ABANDONED,Bank_A,E42,P009,CARD,ALTERNATE_PAYMENT,0.7048429,16463.002104041578,16463.002104041578,HIGH
E01219,23691.67,SUBSCRIPTION_FAILED,Bank_C,E17,P010,NETBANKING,ALTERNATE_PAYMENT,0.69415444,16445.677953656315,16445.677953656315,HIGH
E02573,24315.2,INVOICE_OVERDUE,Bank_A,E42,P016,NETBANKING,ALTERNATE_PAYMENT,0.6763238,16444.947768211365,16444.947768211365,HIGH
E02393,24689.19,INVOICE_OVERDUE,Bank_A,E42,P009,CARD,ALTERNATE_PAYMENT,0.6660464,16444.145649240018,16444.145649240018,HIGH
E00950,21472.03,CHECKOUT_ABANDONED,Bank_A,E42,P012,CARD,ALTERNATE_PAYMENT,0.7657932,16443.134656687973,16443.134656687973,HIGH
E02875,23842.2,CHECKOUT_ABANDONED,Bank_A,E42,P015,WALLET,ALTERNATE_PAYMENT,0.6895691,16440.844768881798,16440.844768881798,HIGH
E02450,23053.58,SUBSCRIPTION_FAILED,Bank_B,E17,P002,NETBANKING,ALTERNATE_PAYMENT,0.7129684,16436.474255770445,16436.474255770445,HIGH
E03939,23525.75,SUBSCRIPTION_FAILED,Bank_D,E11,P012,UPI,ALTERNATE_PAYMENT,0.6986204,16435.568380579352,16435.568380579352,HIGH
E00140,22539.58,PAYMENT_FAILED,Bank_A,E42,P002,CARD,ALTERNATE_PAYMENT,0.7291587,16434.930840357545,16434.930840357545,HIGH
E03658,22343.55,PAYMENT_FAILED,Bank_D,E23,P010,WALLET,RETRY_PAYMENT,0.7353358,16430.01281454563,16430.01281454563,HIGH
E01323,22612.28,PAYMENT_FAILED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0.7264475,16426.63478724718,16426.63478724718,HIGH
E04466,22793.39,SUBSCRIPTION_FAILED,Bank_A,E23,P011,NETBANKING,ALTERNATE_PAYMENT,0.7200759,16412.970939630864,16412.970939630864,HIGH
E02174,21039.28,SUBSCRIPTION_FAILED,Bank_B,E42,P016,UPI,ALTERNATE_PAYMENT,0.7797367,16405.098708634374,16405.098708634374,HIGH
E03946,23963.73,SUBSCRIPTION_FAILED,Bank_A,E17,P006,WALLET,ALTERNATE_PAYMENT,0.6839392,16389.734769051076,16389.734769051076,HIGH
E04071,24947.74,INVOICE_OVERDUE,Bank_A,E42,P016,CARD,ALTERNATE_PAYMENT,0.6567385,16384.141836676597,16384.141836676597,HIGH
E04689,23941.39,CHECKOUT_ABANDONED,Bank_A,E42,P003,CARD,ALTERNATE_PAYMENT,0.68421674,16381.099762933254,16381.099762933254,HIGH
E02084,21713.14,PAYMENT_FAILED,Bank_A,E42,P010,CARD,ALTERNATE_PAYMENT,0.75417006,16375.400100014209,16375.400100014209,HIGH
E00250,24382.43,INVOICE_OVERDUE,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.671495,16372.680329996943,16372.680329996943,HIGH
E01078,23131.42,INVOICE_OVERDUE,Bank_A,E42,P018,CARD,ALTERNATE_PAYMENT,0.7074256,16363.758541193009,16363.758541193009,HIGH
E02488,21324.41,PAYMENT_FAILED,Bank_A,E42,P015,CARD,ALTERNATE_PAYMENT,0.76719695,16360.022382848858,16360.022382848858,HIGH
E03767,23044.49,PAYMENT_FAILED,Bank_A,E42,P019,WALLET,ALTERNATE_PAYMENT,0.7097803,16356.52446837008,16356.52446837008,HIGH
E01589,21851.93,INVOICE_OVERDUE,Bank_A,E42,P011,UPI,ALTERNATE_PAYMENT,0.7473274,16330.545755081774,16330.545755081774,HIGH
E02399,22724.38,INVOICE_OVERDUE,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7184572,16326.494926128387,16326.494926128387,HIGH
E00824,22979.8,PAYMENT_FAILED,Bank_A,E42,P006,CARD,ALTERNATE_PAYMENT,0.709885,16313.015350174905,16313.015350174905,HIGH
E03955,24293.71,CHECKOUT_ABANDONED,Bank_C,E11,P010,NETBANKING,SEND_REMINDER,0.67146206,16312.304537858963,16312.304537858963,HIGH
E01834,24171.36,PAYMENT_FAILED,Bank_D,E17,P008,UPI,RETRY_PAYMENT,0.6739768,16290.935356464386,16290.935356464386,HIGH
E04292,23739.7,SUBSCRIPTION_FAILED,Bank_A,E23,P005,NETBANKING,ALTERNATE_PAYMENT,0.6844439,16248.492640322447,16248.492640322447,HIGH
E01285,23346.35,INVOICE_OVERDUE,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.69572777,16242.70391948521,16242.70391948521,HIGH
E03369,23572.34,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.6890373,16242.22205039978,16242.22205039978,HIGH
E00598,18153.86,SUBSCRIPTION_FAILED,Bank_A,E42,P020,NETBANKING,ALTERNATE_PAYMENT,0.89396286,16228.876607589722,16228.876607589722,HIGH
E01969,23310.95,INVOICE_OVERDUE,Bank_A,E42,P006,CARD,ALTERNATE_PAYMENT,0.6959872,16224.123392796517,16224.123392796517,HIGH
E02138,21854.61,INVOICE_OVERDUE,Bank_A,E42,P019,UPI,ALTERNATE_PAYMENT,0.74215555,16219.520146336556,16219.520146336556,HIGH
E02537,24768.85,INVOICE_OVERDUE,Bank_A,E42,P008,NETBANKING,SEND_REMINDER,0.6548151,16219.016439312696,16219.016439312696,HIGH
E04132,23785.47,CHECKOUT_ABANDONED,Bank_C,E23,P018,WALLET,SEND_REMINDER,0.68160236,16212.232457596065,16212.232457596065,HIGH
E00456,23178.11,CHECKOUT_ABANDONED,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.6994299,16211.463837597968,16211.463837597968,HIGH
E03169,23783.22,INVOICE_OVERDUE,Bank_D,E42,P008,CARD,ALTERNATE_PAYMENT,0.68151873,16208.709972985984,16208.709972985984,HIGH
E01411,24054.73,INVOICE_OVERDUE,Bank_B,E11,P007,WALLET,SEND_REMINDER,0.67362916,16203.967676881552,16203.967676881552,HIGH
E03262,21938.94,PAYMENT_FAILED,Bank_A,E42,P010,UPI,ALTERNATE_PAYMENT,0.7382479,16196.375755748748,16196.375755748748,HIGH
E03998,24356.65,INVOICE_OVERDUE,Bank_A,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0.66494364,16195.799398717283,16195.799398717283,HIGH
E02323,22402.7,SUBSCRIPTION_FAILED,Bank_A,E23,P002,CARD,ALTERNATE_PAYMENT,0.722398,16183.665295416116,16183.665295416116,HIGH
E00007,20305.74,CHECKOUT_ABANDONED,Bank_A,E42,P002,WALLET,ALTERNATE_PAYMENT,0.7961961,16167.35105848074,16167.35105848074,HIGH
E04581,22542.63,INVOICE_OVERDUE,Bank_A,E42,P014,WALLET,ALTERNATE_PAYMENT,0.7169096,16161.02757183373,16161.02757183373,HIGH
E04775,19877.3,SUBSCRIPTION_FAILED,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.81284964,16157.256165993213,16157.256165993213,HIGH
E01382,23583.54,SUBSCRIPTION_FAILED,Bank_D,E11,P014,UPI,ALTERNATE_PAYMENT,0.68500084,16154.74463586688,16154.74463586688,HIGH
E04431,19734.79,SUBSCRIPTION_FAILED,Bank_A,E42,P010,WALLET,ALTERNATE_PAYMENT,0.8181613,16146.241614610552,16146.241614610552,HIGH
E00795,22827.81,SUBSCRIPTION_FAILED,Bank_D,E23,P016,UPI,ALTERNATE_PAYMENT,0.7072697,16145.418973730208,16145.418973730208,HIGH
E03686,23190.25,CHECKOUT_ABANDONED,Bank_A,E42,P003,NETBANKING,ALTERNATE_PAYMENT,0.69616747,16144.29764854908,16144.29764854908,HIGH
E01293,22784.87,PAYMENT_FAILED,Bank_D,E17,P007,CARD,RETRY_PAYMENT,0.708332,16139.252586122157,16139.252586122157,HIGH
E02869,21587.2,INVOICE_OVERDUE,Bank_B,E42,P004,CARD,ALTERNATE_PAYMENT,0.74739397,16134.143016815186,16134.143016815186,HIGH
E03999,18204.93,SUBSCRIPTION_FAILED,Bank_A,E42,P018,UPI,ALTERNATE_PAYMENT,0.88574487,16124.923350911737,16124.923350911737,HIGH
E00393,20641.53,SUBSCRIPTION_FAILED,Bank_C,E42,P011,NETBANKING,ALTERNATE_PAYMENT,0.7808136,16117.186828454733,16117.186828454733,HIGH
E00242,24447.93,CHECKOUT_ABANDONED,Bank_B,E23,P014,CARD,SEND_REMINDER,0.6582399,16092.60302446425,16092.60302446425,HIGH
E04037,24510.52,CHECKOUT_ABANDONED,Bank_D,E23,P001,NETBANKING,SEND_REMINDER,0.6559674,16078.102429487706,16078.102429487706,HIGH
E00831,24097.4,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.6669998,16072.96138763428,16072.96138763428,HIGH
E00433,21176.15,SUBSCRIPTION_FAILED,Bank_B,E42,P007,UPI,ALTERNATE_PAYMENT,0.7588638,16069.813800770044,16069.813800770044,HIGH
E02992,21923.89,PAYMENT_FAILED,Bank_A,E42,P014,CARD,ALTERNATE_PAYMENT,0.73227316,16054.276240733265,16054.276240733265,HIGH
E04519,24030.57,CHECKOUT_ABANDONED,Bank_A,E23,P018,CARD,SEND_REMINDER,0.6678766,16049.455416959525,16049.455416959525,HIGH
E02258,21894.48,CHECKOUT_ABANDONED,Bank_A,E42,P004,NETBANKING,ALTERNATE_PAYMENT,0.7330007,16048.669072108269,16048.669072108269,HIGH
E04686,22372.35,CHECKOUT_ABANDONED,Bank_D,E23,P001,NETBANKING,SEND_REMINDER,0.7173383,16048.544043838976,16048.544043838976,HIGH
E01035,23276.42,CHECKOUT_ABANDONED,Bank_A,E42,P020,UPI,ALTERNATE_PAYMENT,0.6889742,16036.852887450455,16036.852887450455,HIGH
E04406,24273.32,SUBSCRIPTION_FAILED,Bank_A,E17,P002,UPI,ALTERNATE_PAYMENT,0.660663,16036.484622092246,16036.484622092246,HIGH
E02517,22579.13,CHECKOUT_ABANDONED,Bank_A,E42,P020,UPI,ALTERNATE_PAYMENT,0.70966107,16023.529477167724,16023.529477167724,HIGH
E02134,21584.74,CHECKOUT_ABANDONED,Bank_A,E42,P005,UPI,ALTERNATE_PAYMENT,0.7420714,16017.418017868997,16017.418017868997,HIGH
E03971,22999.37,SUBSCRIPTION_FAILED,Bank_B,E17,P016,NETBANKING,ALTERNATE_PAYMENT,0.6964105,16017.00223611176,16017.00223611176,HIGH
E04202,23368.58,CHECKOUT_ABANDONED,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.6845415,15996.763354216817,15996.763354216817,HIGH
E01893,22394.39,SUBSCRIPTION_FAILED,Bank_B,E42,P020,CARD,ALTERNATE_PAYMENT,0.7140264,15990.18548168242,15990.18548168242,HIGH
E00230,22783.35,PAYMENT_FAILED,Bank_D,E11,P020,CARD,RETRY_PAYMENT,0.7013592,15979.312411800023,15979.312411800023,HIGH
E02813,22728.59,CHECKOUT_ABANDONED,Bank_D,E42,P007,WALLET,ALTERNATE_PAYMENT,0.7023228,15962.806538962725,15962.806538962725,HIGH
E04943,20029.07,INVOICE_OVERDUE,Bank_A,E42,P002,NETBANKING,ALTERNATE_PAYMENT,0.7963079,15949.307099467516,15949.307099467516,HIGH
E03191,22488.75,INVOICE_OVERDUE,Bank_A,E42,P012,WALLET,ALTERNATE_PAYMENT,0.70843697,15931.86181783676,15931.86181783676,HIGH
E02435,21313.82,PAYMENT_FAILED,Bank_A,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.74721843,15926.079118603468,15926.079118603468,HIGH
E04475,23362.46,SUBSCRIPTION_FAILED,Bank_B,E17,P007,NETBANKING,ALTERNATE_PAYMENT,0.68166023,15925.259972099066,15925.259972099066,HIGH
E03594,24270.76,PAYMENT_FAILED,Bank_A,E42,P014,CARD,ALTERNATE_PAYMENT,0.65596944,15920.876868317126,15920.876868317126,HIGH
E00392,22775.9,SUBSCRIPTION_FAILED,Bank_D,E17,P010,WALLET,ALTERNATE_PAYMENT,0.69898814,15920.083969384434,15920.083969384434,HIGH
E03585,21681.26,INVOICE_OVERDUE,Bank_A,E42,P013,UPI,ALTERNATE_PAYMENT,0.73372364,15908.05301656723,15908.05301656723,HIGH
E02263,22362.29,CHECKOUT_ABANDONED,Bank_A,E42,P005,UPI,ALTERNATE_PAYMENT,0.7113462,15907.330217159391,15907.330217159391,HIGH
E02871,22663.64,INVOICE_OVERDUE,Bank_A,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.70173264,15903.815827178954,15903.815827178954,HIGH
E01623,24832.51,PAYMENT_FAILED,Bank_C,E11,P019,CARD,RETRY_PAYMENT,0.6398509,15889.104232291578,15889.104232291578,HIGH
E00984,20036.16,SUBSCRIPTION_FAILED,Bank_D,E42,P015,WALLET,ALTERNATE_PAYMENT,0.79255587,15879.77619272232,15879.77619272232,HIGH
E01733,23871.06,PAYMENT_FAILED,Bank_A,E42,P015,WALLET,ALTERNATE_PAYMENT,0.66464734,15865.8365504694,15865.8365504694,HIGH
E00039,22514.58,INVOICE_OVERDUE,Bank_A,E42,P003,WALLET,ALTERNATE_PAYMENT,0.7046609,15865.144036760332,15865.144036760332,HIGH
E03183,20405.17,SUBSCRIPTION_FAILED,Bank_C,E42,P011,UPI,ALTERNATE_PAYMENT,0.77736884,15862.34340545237,15862.34340545237,HIGH
E02237,22810.01,PAYMENT_FAILED,Bank_B,E42,P002,CARD,ALTERNATE_PAYMENT,0.69526815,15859.07354871273,15859.07354871273,HIGH
E01051,23698.56,PAYMENT_FAILED,Bank_D,E17,P012,WALLET,RETRY_PAYMENT,0.6691459,15857.793836402894,15857.793836402894,HIGH
E00442,23572.28,PAYMENT_FAILED,Bank_C,E23,P009,CARD,RETRY_PAYMENT,0.6725426,15853.361819610594,15853.361819610594,HIGH
E00592,21697.24,PAYMENT_FAILED,Bank_A,E42,P005,UPI,ALTERNATE_PAYMENT,0.7298767,15836.309866592885,15836.309866592885,HIGH
E03949,20980.46,CHECKOUT_ABANDONED,Bank_A,E42,P011,WALLET,ALTERNATE_PAYMENT,0.75467765,15833.484318220617,15833.484318220617,HIGH
E00589,21043.05,SUBSCRIPTION_FAILED,Bank_B,E42,P019,WALLET,ALTERNATE_PAYMENT,0.7518657,15821.547202447056,15821.547202447056,HIGH
E00738,23493.98,SUBSCRIPTION_FAILED,Bank_B,E11,P010,NETBANKING,ALTERNATE_PAYMENT,0.6733189,15818.941299299002,15818.941299299002,HIGH
E04949,20527.43,INVOICE_OVERDUE,Bank_A,E42,P015,NETBANKING,ALTERNATE_PAYMENT,0.7701254,15808.695015954972,15808.695015954972,HIGH
E01163,22119.03,SUBSCRIPTION_FAILED,Bank_B,E17,P013,CARD,ALTERNATE_PAYMENT,0.7147036,15808.550800389648,15808.550800389648,HIGH
E04899,24116.56,CHECKOUT_ABANDONED,Bank_D,E23,P020,UPI,RETRY_PAYMENT,0.6553365,15804.46200348854,15804.46200348854,HIGH
E04953,17749.4,SUBSCRIPTION_FAILED,Bank_A,E42,P008,WALLET,ALTERNATE_PAYMENT,0.8903759,15803.638215816023,15803.638215816023,HIGH
E03296,22292.5,CHECKOUT_ABANDONED,Bank_D,E23,P015,NETBANKING,SEND_REMINDER,0.70854455,15795.229432731869,15795.229432731869,HIGH
E03844,23725.25,CHECKOUT_ABANDONED,Bank_C,E17,P004,WALLET,SEND_REMINDER,0.66574407,15794.944407522678,15794.944407522678,HIGH
E02226,24832.68,CHECKOUT_ABANDONED,Bank_D,E23,P006,NETBANKING,SEND_REMINDER,0.635568,15782.857326636316,15782.857326636316,HIGH
E04460,24512.43,CHECKOUT_ABANDONED,Bank_B,E23,P005,NETBANKING,SEND_REMINDER,0.64327973,15768.349383264183,15768.349383264183,HIGH
E01533,24287.17,CHECKOUT_ABANDONED,Bank_A,E42,P020,WALLET,ALTERNATE_PAYMENT,0.6491234,15765.369653887152,15765.369653887152,HIGH
E03399,22287.61,SUBSCRIPTION_FAILED,Bank_A,E17,P011,WALLET,ALTERNATE_PAYMENT,0.70656246,15747.588537282349,15747.588537282349,HIGH
E00254,21898.87,INVOICE_OVERDUE,Bank_B,E42,P004,CARD,ALTERNATE_PAYMENT,0.71886635,15742.360708065033,15742.360708065033,HIGH
E03878,18237.68,SUBSCRIPTION_FAILED,Bank_A,E42,P014,CARD,ALTERNATE_PAYMENT,0.8627887,15735.26380268097,15735.26380268097,HIGH
E02604,21318.95,CHECKOUT_ABANDONED,Bank_A,E42,P004,CARD,ALTERNATE_PAYMENT,0.7379244,15731.773323246836,15731.773323246836,HIGH
E03307,23826.49,PAYMENT_FAILED,Bank_C,E23,P009,UPI,RETRY_PAYMENT,0.66022044,15730.735811584593,15730.735811584593,HIGH
E00815,20966.63,PAYMENT_FAILED,Bank_A,E42,P011,WALLET,ALTERNATE_PAYMENT,0.7502202,15729.588923321962,15729.588923321962,HIGH
E02975,23595.16,CHECKOUT_ABANDONED,Bank_D,E23,P018,WALLET,SEND_REMINDER,0.6666348,15729.35472155571,15729.35472155571,HIGH
E04504,20994.79,INVOICE_OVERDUE,Bank_A,E42,P011,CARD,ALTERNATE_PAYMENT,0.7483449,15711.34398578167,15711.34398578167,HIGH
E03647,21558.45,PAYMENT_FAILED,Bank_A,E42,P020,CARD,ALTERNATE_PAYMENT,0.7284748,15704.787461909653,15704.787461909653,HIGH
E00238,17527.06,SUBSCRIPTION_FAILED,Bank_A,E42,P006,UPI,ALTERNATE_PAYMENT,0.89599526,15704.162669203282,15704.162669203282,HIGH
E00607,22100.73,CHECKOUT_ABANDONED,Bank_A,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.70985204,15688.24827187836,15688.24827187836,HIGH
E00188,23975.18,CHECKOUT_ABANDONED,Bank_C,E42,P008,NETBANKING,SEND_REMINDER,0.65329975,15662.979073773622,15662.979073773622,HIGH
E04179,24034.51,PAYMENT_FAILED,Bank_A,E23,P020,UPI,RETRY_PAYMENT,0.6515793,15660.3896926862,15660.3896926862,HIGH
E01549,24477.02,CHECKOUT_ABANDONED,Bank_D,E23,P010,UPI,SEND_REMINDER,0.63943106,15651.366828588249,15651.366828588249,HIGH
E03870,21910.53,CHECKOUT_ABANDONED,Bank_D,E42,P002,NETBANKING,ALTERNATE_PAYMENT,0.71420234,15648.551893431544,15648.551893431544,HIGH
E00354,21989.89,SUBSCRIPTION_FAILED,Bank_C,E42,P015,WALLET,ALTERNATE_PAYMENT,0.7114441,15644.577057623266,15644.577057623266,HIGH
E00896,22219.31,PAYMENT_FAILED,Bank_A,E42,P020,CARD,ALTERNATE_PAYMENT,0.70374256,15636.674183589816,15636.674183589816,HIGH
E00616,20984.88,INVOICE_OVERDUE,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.7450838,15635.49431968689,15635.49431968689,HIGH
E01881,23346.05,CHECKOUT_ABANDONED,Bank_A,E42,P005,NETBANKING,ALTERNATE_PAYMENT,0.6694636,15629.330092474818,15629.330092474818,HIGH
E02175,22579.99,CHECKOUT_ABANDONED,Bank_B,E42,P019,CARD,ALTERNATE_PAYMENT,0.69206333,15626.783106985093,15626.783106985093,HIGH
E03771,23745.62,PAYMENT_FAILED,Bank_A,E42,P013,WALLET,ALTERNATE_PAYMENT,0.6578555,15621.186972265245,15621.186972265245,HIGH
E02200,17547.16,SUBSCRIPTION_FAILED,Bank_A,E42,P019,NETBANKING,ALTERNATE_PAYMENT,0.8892806,15604.349275557995,15604.349275557995,HIGH
E02650,21102.66,CHECKOUT_ABANDONED,Bank_A,E42,P018,WALLET,ALTERNATE_PAYMENT,0.7391421,15597.864847601651,15597.864847601651,HIGH
E00888,21620.87,PAYMENT_FAILED,Bank_D,E11,P009,NETBANKING,RETRY_PAYMENT,0.7210633,15590.01621415913,15590.01621415913,HIGH
E00985,22793.29,SUBSCRIPTION_FAILED,Bank_C,E17,P016,UPI,ALTERNATE_PAYMENT,0.6839327,15589.076864256263,15589.076864256263,HIGH
E02182,20305.37,PAYMENT_FAILED,Bank_A,E42,P007,UPI,ALTERNATE_PAYMENT,0.7673305,15580.930269235372,15580.930269235372,HIGH
E02242,23989.49,PAYMENT_FAILED,Bank_C,E11,P010,CARD,RETRY_PAYMENT,0.64901716,15569.590553789736,15569.590553789736,HIGH
E03468,24056.04,CHECKOUT_ABANDONED,Bank_D,E11,P004,UPI,SEND_REMINDER,0.64686704,15561.059312410354,15561.059312410354,HIGH
E03387,22180.38,INVOICE_OVERDUE,Bank_A,E42,P020,WALLET,ALTERNATE_PAYMENT,0.7005852,15539.245658529995,15539.245658529995,HIGH
E03714,20672.9,SUBSCRIPTION_FAILED,Bank_B,E42,P004,UPI,ALTERNATE_PAYMENT,0.7513617,15532.825860869883,15532.825860869883,HIGH
E02533,21457.7,CHECKOUT_ABANDONED,Bank_D,E17,P013,NETBANKING,SEND_REMINDER,0.72279596,15509.538941431048,15509.538941431048,HIGH
E01286,24393.49,CHECKOUT_ABANDONED,Bank_D,E17,P006,CARD,SEND_REMINDER,0.6355119,15502.352571415902,15502.352571415902,HIGH
E04006,20586.19,CHECKOUT_ABANDONED,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.7524202,15489.464929344653,15489.464929344653,HIGH
E01353,24066.26,CHECKOUT_ABANDONED,Bank_C,E42,P018,WALLET,SEND_REMINDER,0.6430498,15475.803115493058,15475.803115493058,HIGH
E01797,23752.2,PAYMENT_FAILED,Bank_B,E11,P020,UPI,RETRY_PAYMENT,0.65147054,15473.85860660076,15473.85860660076,HIGH
E01747,17341.05,SUBSCRIPTION_FAILED,Bank_A,E42,P016,UPI,ALTERNATE_PAYMENT,0.89230573,15473.51830996871,15473.51830996871,HIGH
E03233,21307.08,INVOICE_OVERDUE,Bank_A,E42,P003,UPI,ALTERNATE_PAYMENT,0.7255858,15460.115077185632,15460.115077185632,HIGH
E02704,24676.86,INVOICE_OVERDUE,Bank_C,E23,P010,WALLET,SEND_REMINDER,0.6264946,15459.919201022389,15459.919201022389,HIGH
E02276,24325.87,PAYMENT_FAILED,Bank_B,E23,P019,NETBANKING,RETRY_PAYMENT,0.6347099,15439.87038514316,15439.87038514316,HIGH
E01573,20373.48,INVOICE_OVERDUE,Bank_A,E42,P008,NETBANKING,ALTERNATE_PAYMENT,0.75734884,15429.831352436542,15429.831352436542,HIGH
E03093,21768.4,SUBSCRIPTION_FAILED,Bank_D,E42,P013,CARD,ALTERNATE_PAYMENT,0.7077917,15407.492538785937,15407.492538785937,HIGH
E03545,22140.07,CHECKOUT_ABANDONED,Bank_D,E42,P017,WALLET,ALTERNATE_PAYMENT,0.69556737,15399.91024958372,15399.91024958372,HIGH
E04314,24717.94,INVOICE_OVERDUE,Bank_B,E23,P014,CARD,SEND_REMINDER,0.62296367,15398.37854100704,15398.37854100704,HIGH
E04499,24309.07,CHECKOUT_ABANDONED,Bank_C,E17,P003,WALLET,SEND_REMINDER,0.63344026,15398.343526809216,15398.343526809216,HIGH
E02429,19970.87,PAYMENT_FAILED,Bank_A,E42,P002,UPI,ALTERNATE_PAYMENT,0.7707848,15393.242944598793,15393.242944598793,HIGH
E00673,21564.97,PAYMENT_FAILED,Bank_D,E23,P016,NETBANKING,RETRY_PAYMENT,0.713593,15388.611769490242,15388.611769490242,HIGH
E02201,18829.56,PAYMENT_FAILED,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.81656235,15375.509849016667,15375.509849016667,HIGH
E04093,19002.04,SUBSCRIPTION_FAILED,Bank_A,E42,P013,CARD,ALTERNATE_PAYMENT,0.8090671,15373.924836022854,15373.924836022854,HIGH
E04266,19310.4,SUBSCRIPTION_FAILED,Bank_B,E42,P005,NETBANKING,ALTERNATE_PAYMENT,0.795567,15362.71653470993,15362.71653470993,HIGH
E00895,20297.66,SUBSCRIPTION_FAILED,Bank_B,E42,P010,NETBANKING,ALTERNATE_PAYMENT,0.75649655,15355.109735724924,15355.109735724924,HIGH
E00539,23786.25,PAYMENT_FAILED,Bank_D,E11,P011,WALLET,RETRY_PAYMENT,0.6454932,15353.862851187589,15353.862851187589,HIGH
E03095,24191.89,CHECKOUT_ABANDONED,Bank_B,E11,P004,WALLET,SEND_REMINDER,0.6342136,15342.826286000609,15342.826286000609,HIGH
E03373,19848.39,INVOICE_OVERDUE,Bank_A,E42,P017,WALLET,ALTERNATE_PAYMENT,0.7728336,15339.502414848805,15339.502414848805,HIGH
